EW-17, Week 8, 8/2/2015 12:00:00 AM, 0.265694444444444
EW-18, Week 8, 8/2/2015 12:00:00 AM, 1.23291666666667
IW-02, Week 8, 8/2/2015 12:00:00 AM, 1.18194444444444
IW-03, Week 8, 8/2/2015 12:00:00 AM, 1.0875
IW-06, Week 8, 8/2/2015 12:00:00 AM, 1.25416666666667
IW-07, Week 8, 8/2/2015 12:00:00 AM, 0.716666666666667
RPW-03, Week 8, 8/2/2015 12:00:00 AM, 3.50416666666667
RPW-06, Week 8, 8/2/2015 12:00:00 AM, 1.86631944444444
RPW-07, Week 8, 8/2/2015 12:00:00 AM, 2.35763888888889
EW-06, Week 9, 8/9/2015 12:00:00 AM, 2.07291666666667
EW-07, Week 9, 8/9/2015 12:00:00 AM, 1.95503472222222
EW-08, Week 9, 8/9/2015 12:00:00 AM, 2.93680555555556
EW-11, Week 9, 8/9/2015 12:00:00 AM, 3.96884920634921
EW-12, Week 9, 8/9/2015 12:00:00 AM, 5.88072916666667
EW-16, Week 9, 8/9/2015 12:00:00 AM, 2.41840277777778
EW-17, Week 9, 8/9/2015 12:00:00 AM, 2.25260416666667
EW-18, Week 9, 8/9/2015 12:00:00 AM, 2.80416666666667
IW-02, Week 9, 8/9/2015 12:00:00 AM, 2.515625
IW-03, Week 9, 8/9/2015 12:00:00 AM, 2.68229166666667
IW-06, Week 9, 8/9/2015 12:00:00 AM, 2.44444444444444
IW-07, Week 9, 8/9/2015 12:00:00 AM, 2.91840277777778
RPW-03, Week 9, 8/9/2015 12:00:00 AM, 11.6510416666667
RPW-06, Week 9, 8/9/2015 12:00:00 AM, 5.36458333333333
RPW-07, Week 9, 8/9/2015 12:00:00 AM, 5.30381944444444
EW-06, Week 10, 8/16/2015 12:00:00 AM, 0.974652777777778
EW-07, Week 10, 8/16/2015 12:00:00 AM, 2.51875
EW-08, Week 10, 8/16/2015 12:00:00 AM, 1.71579861111111
EW-12, Week 10, 8/16/2015 12:00:00 AM, 5.36336805555556
EW-16, Week 10, 8/16/2015 12:00:00 AM, 1.46875
EW-17, Week 10, 8/16/2015 12:00:00 AM, -100.076736111111
EW-18, Week 10, 8/16/2015 12:00:00 AM, 1.94791666666667
IW-02, Week 10, 8/16/2015 12:00:00 AM, 1.76736111111111
IW-03, Week 10, 8/16/2015 12:00:00 AM, 1.70833333333333
IW-06, Week 10, 8/16/2015 12:00:00 AM, 1.77777777777778
IW-07, Week 10, 8/16/2015 12:00:00 AM, 1.57118055555556
RPW-03, Week 10, 8/16/2015 12:00:00 AM, 9.02430555555556
RPW-06, Week 10, 8/16/2015 12:00:00 AM, 3.61458333333333
RPW-07, Week 10, 8/16/2015 12:00:00 AM, 3.39583333333333
EW-06, Week 11, 8/23/2015 12:00:00 AM, 1.03802083333333
EW-07, Week 11, 8/23/2015 12:00:00 AM, 3.39253472222222
EW-08, Week 11, 8/23/2015 12:00:00 AM, 2.33402777777778
EW-11, Week 11, 8/23/2015 12:00:00 AM, 2.22569444444444
EW-12, Week 11, 8/23/2015 12:00:00 AM, 5.34756944444444
EW-16, Week 11, 8/23/2015 12:00:00 AM, 1.515625
EW-17, Week 11, 8/23/2015 12:00:00 AM, 1.63645833333333
EW-18, Week 11, 8/23/2015 12:00:00 AM, 2.48055555555556
IW-02, Week 11, 8/23/2015 12:00:00 AM, 1.55208333333333
IW-03, Week 11, 8/23/2015 12:00:00 AM, 1.71354166666667
IW-06, Week 11, 8/23/2015 12:00:00 AM, 1.60416666666667
IW-07, Week 11, 8/23/2015 12:00:00 AM, 1.63541666666667
RPW-03, Week 11, 8/23/2015 12:00:00 AM, 3.02430555555556
RPW-06, Week 11, 8/23/2015 12:00:00 AM, 3.45138888888889
RPW-07, Week 11, 8/23/2015 12:00:00 AM, 2.96701388888889
EW-06, Week 12, 8/30/2015 12:00:00 AM, 1.21736111111111
EW-07, Week 12, 8/30/2015 12:00:00 AM, 2.17013888888889
EW-08, Week 12, 8/30/2015 12:00:00 AM, 2.93159722222222
EW-11, Week 12, 8/30/2015 12:00:00 AM, 1.96736111111111
EW-12, Week 12, 8/30/2015 12:00:00 AM, 5.13993055555556
EW-16, Week 12, 8/30/2015 12:00:00 AM, 1.90347222222222
EW-17, Week 12, 8/30/2015 12:00:00 AM, 1.53923611111111
EW-18, Week 12, 8/30/2015 12:00:00 AM, 2.29375
IW-02, Week 12, 8/30/2015 12:00:00 AM, 2.23263888888889
IW-03, Week 12, 8/30/2015 12:00:00 AM, 3.41319444444444
IW-06, Week 12, 8/30/2015 12:00:00 AM, 2.13194444444444
IW-07, Week 12, 8/30/2015 12:00:00 AM, 3.52083333333333
RPW-03, Week 12, 8/30/2015 12:00:00 AM, 10.6875
RPW-06, Week 12, 8/30/2015 12:00:00 AM, 6.51736111111111
RPW-07, Week 12, 8/30/2015 12:00:00 AM, 5.30208333333333
EW-06, Week 13, 9/6/2015 12:00:00 AM, 1.38871527777778
EW-07, Week 13, 9/6/2015 12:00:00 AM, 2.76440972222222
EW-08, Week 13, 9/6/2015 12:00:00 AM, 3.29166666666667
EW-11, Week 13, 9/6/2015 12:00:00 AM, 2.88958333333333
EW-12, Week 13, 9/6/2015 12:00:00 AM, 6.63923611111111
EW-16, Week 13, 9/6/2015 12:00:00 AM, 1.90208333333333
EW-18, Week 13, 9/6/2015 12:00:00 AM, 2.76666666666667
IW-02, Week 13, 9/6/2015 12:00:00 AM, 2.43229166666667
IW-03, Week 13, 9/6/2015 12:00:00 AM, 3.82291666666667
IW-06, Week 13, 9/6/2015 12:00:00 AM, 2.44965277777778
IW-07, Week 13, 9/6/2015 12:00:00 AM, 3.88888888888889
RPW-03, Week 13, 9/6/2015 12:00:00 AM, 12.1510416666667
RPW-06, Week 13, 9/6/2015 12:00:00 AM, 6.87152777777778
RPW-07, Week 13, 9/6/2015 12:00:00 AM, 5.92534722222222
EW-06, Week 14, 9/13/2015 12:00:00 AM, 0.626215277777778
EW-07, Week 14, 9/13/2015 12:00:00 AM, 1.50711805555556
EW-08, Week 14, 9/13/2015 12:00:00 AM, 1.77170138888889
EW-11, Week 14, 9/13/2015 12:00:00 AM, 1.77638888888889
EW-12, Week 14, 9/13/2015 12:00:00 AM, 3.29982638888889
EW-16, Week 14, 9/13/2015 12:00:00 AM, 0.959027777777778
EW-17, Week 14, 9/13/2015 12:00:00 AM, 0.0267361111111111
EW-18, Week 14, 9/13/2015 12:00:00 AM, 1.65885416666667
IW-02, Week 14, 9/13/2015 12:00:00 AM, 2.34027777777778
IW-03, Week 14, 9/13/2015 12:00:00 AM, 3.79861111111111
IW-06, Week 14, 9/13/2015 12:00:00 AM, 2.38541666666667
IW-07, Week 14, 9/13/2015 12:00:00 AM, 3.70138888888889
RPW-03, Week 14, 9/13/2015 12:00:00 AM, 6.72048611111111
RPW-06, Week 14, 9/13/2015 12:00:00 AM, 6.83333333333333
RPW-07, Week 14, 9/13/2015 12:00:00 AM, 5.21875
EW-06, Week 15, 9/20/2015 12:00:00 AM, 0.134027777777778
EW-07, Week 15, 9/20/2015 12:00:00 AM, 0.470486111111111
EW-08, Week 15, 9/20/2015 12:00:00 AM, 0.596180555555556
EW-11, Week 15, 9/20/2015 12:00:00 AM, 0.399305555555556
EW-12, Week 15, 9/20/2015 12:00:00 AM, 1.09583333333333
EW-16, Week 15, 9/20/2015 12:00:00 AM, 0.361458333333333
EW-17, Week 15, 9/20/2015 12:00:00 AM, 0.513541666666667
EW-18, Week 15, 9/20/2015 12:00:00 AM, 0.511111111111111
IW-02, Week 15, 9/20/2015 12:00:00 AM, 1.63541666666667
IW-03, Week 15, 9/20/2015 12:00:00 AM, 2.48611111111111
IW-06, Week 15, 9/20/2015 12:00:00 AM, 1.55555555555556
IW-07, Week 15, 9/20/2015 12:00:00 AM, 2.76388888888889
RPW-03, Week 15, 9/20/2015 12:00:00 AM, 3.25347222222222
RPW-06, Week 15, 9/20/2015 12:00:00 AM, 4.36111111111111
RPW-07, Week 15, 9/20/2015 12:00:00 AM, 4.14930555555556
EW-06, Week 16, 9/27/2015 12:00:00 AM, 1.31927083333333
EW-07, Week 16, 9/27/2015 12:00:00 AM, 3.08003472222222
EW-08, Week 16, 9/27/2015 12:00:00 AM, 2.68506944444444
EW-11, Week 16, 9/27/2015 12:00:00 AM, 2.04722222222222
EW-12, Week 16, 9/27/2015 12:00:00 AM, 7.72586805555556
EW-16, Week 16, 9/27/2015 12:00:00 AM, 2.14965277777778
EW-17, Week 16, 9/27/2015 12:00:00 AM, 3.01631944444444
EW-18, Week 16, 9/27/2015 12:00:00 AM, 3.1640625
IW-02, Week 16, 9/27/2015 12:00:00 AM, 1.40625
IW-03, Week 16, 9/27/2015 12:00:00 AM, 2.51041666666667
IW-06, Week 16, 9/27/2015 12:00:00 AM, 1.35763888888889
IW-07, Week 16, 9/27/2015 12:00:00 AM, 2.74479166666667
RPW-03, Week 16, 9/27/2015 12:00:00 AM, 14.8819444444444
RPW-06, Week 16, 9/27/2015 12:00:00 AM, 4.35590277777778
RPW-07, Week 16, 9/27/2015 12:00:00 AM, 3.65277777777778
EW-06, Week 17, 10/4/2015 12:00:00 AM, -23.5597222222222
EW-07, Week 17, 10/4/2015 12:00:00 AM, 3.49305555555556
EW-08, Week 17, 10/4/2015 12:00:00 AM, -14.5998263888889
EW-11, Week 17, 10/4/2015 12:00:00 AM, 1.78975694444444
EW-12, Week 17, 10/4/2015 12:00:00 AM, 6.92552083333333
EW-16, Week 17, 10/4/2015 12:00:00 AM, 2.3453125
EW-17, Week 17, 10/4/2015 12:00:00 AM, 2.48211805555556
EW-18, Week 17, 10/4/2015 12:00:00 AM, 2.99270833333333
IW-02, Week 17, 10/4/2015 12:00:00 AM, 1.87326388888889
IW-03, Week 17, 10/4/2015 12:00:00 AM, 3.46180555555556
IW-06, Week 17, 10/4/2015 12:00:00 AM, 1.85069444444444
IW-07, Week 17, 10/4/2015 12:00:00 AM, 3.28993055555556
RPW-03, Week 17, 10/4/2015 12:00:00 AM, 12.4184027777778
RPW-06, Week 17, 10/4/2015 12:00:00 AM, 5.83680555555556
RPW-07, Week 17, 10/4/2015 12:00:00 AM, 4.86111111111111
EW-06, Week 18, 10/11/2015 12:00:00 AM, 0.928819444444444
EW-07, Week 18, 10/11/2015 12:00:00 AM, 3.00329861111111
EW-08, Week 18, 10/11/2015 12:00:00 AM, 3.0125
EW-11, Week 18, 10/11/2015 12:00:00 AM, 1.77118055555556
EW-12, Week 18, 10/11/2015 12:00:00 AM, 4.54375
EW-16, Week 18, 10/11/2015 12:00:00 AM, 1.38263888888889
EW-17, Week 18, 10/11/2015 12:00:00 AM, 0.541493055555556
EW-18, Week 18, 10/11/2015 12:00:00 AM, 3.35833333333333
IW-02, Week 18, 10/11/2015 12:00:00 AM, 1.69965277777778
IW-03, Week 18, 10/11/2015 12:00:00 AM, 3.56597222222222
IW-06, Week 18, 10/11/2015 12:00:00 AM, 1.66666666666667
